Name,Time-FD,Corr-FD,Sys-FD,Planner-FD
miconic_mixed-f10-p6-u0-v0-d0-a0-n0-A0-B0-N0-F0__28,2422.079563140869,1.0,2,1
miconic_mixed-f10-p6-u0-v0-d0-a0-n0-A0-B0-N0-F0__29,2330.623149871826,1.0,2,1
miconic_mixed-f10-p6-u0-v0-d0-a0-n0-A0-B0-N0-F0__3,2427.818536758423,1.0,2,1
miconic_mixed-f10-p6-u0-v0-d0-a0-n0-A0-B0-N0-F0__30,2316.599130630493,1.0,2,1
miconic_mixed-f10-p6-u0-v0-d0-a0-n0-A0-B0-N0-F0__31,2494.762659072876,1.0,2,1
miconic_mixed-f10-p6-u0-v0-d0-a0-n0-A0-B0-N0-F0__32,2462.108850479126,1.0,2,1
miconic_mixed-f10-p6-u0-v0-d0-a0-n0-A0-B0-N0-F0__33,2431.647777557373,1.0,2,1
miconic_mixed-f10-p6-u0-v0-d0-a0-n0-A0-B0-N0-F0__34,2319.6890354156494,1.0,2,1
miconic_mixed-f10-p6-u0-v0-d0-a0-n0-A0-B0-N0-F0__35,2319.920778274536,1.0,2,1
miconic_mixed-f10-p6-u0-v0-d0-a0-n0-A0-B0-N0-F0__36,2296.546220779419,1.0,2,1
miconic_mixed-f10-p6-u0-v0-d0-a0-n0-A0-B0-N0-F0__37,2431.370496749878,1.0,2,1
miconic_mixed-f10-p6-u0-v0-d0-a0-n0-A0-B0-N0-F0__38,2456.583976745605,1.0,2,1
miconic_mixed-f10-p6-u0-v0-d0-a0-n0-A0-B0-N0-F0__39,2480.531454086304,1.0,2,1
miconic_mixed-f10-p6-u0-v0-d0-a0-n0-A0-B0-N0-F0__4,2344.8619842529297,1.0,2,1
miconic_mixed-f10-p6-u0-v0-d0-a0-n0-A0-B0-N0-F0__40,2453.934669494629,1.0,2,1
miconic_mixed-f10-p6-u0-v0-d0-a0-n0-A0-B0-N0-F0__5,2357.079267501831,1.0,2,1
miconic_mixed-f10-p6-u0-v0-d0-a0-n0-A0-B0-N0-F0__6,2277.993440628052,1.0,2,1
miconic_mixed-f10-p6-u0-v0-d0-a0-n0-A0-B0-N0-F0__7,2323.3628273010254,1.0,2,1
miconic_mixed-f10-p6-u0-v0-d0-a0-n0-A0-B0-N0-F0__8,2571.7456340789795,1.0,2,1
miconic_mixed-f10-p6-u0-v0-d0-a0-n0-A0-B0-N0-F0__9,2310.635805130005,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__0,2428.807020187378,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__1,2504.3957233428955,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__10,2290.2848720550537,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__11,2156.7509174346924,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__12,2387.6988887786865,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__13,2271.8238830566406,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__14,2312.9210472106934,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__15,2282.275915145874,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__16,2299.220561981201,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__17,2298.488140106201,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__18,2333.996534347534,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__19,2468.7280654907227,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__2,2249.1157054901123,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__20,2421.91219329834,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__21,2346.587657928467,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__22,2376.3322830200195,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__23,2392.8260803222656,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__24,2457.683563232422,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__25,2271.977424621582,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__26,2275.6826877593994,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__27,2477.811098098755,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__28,2322.9317665100098,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__29,2456.162214279175,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__3,2298.570156097412,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__30,2431.37264251709,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__31,2337.005376815796,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__32,2372.075080871582,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__33,2552.496671676636,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__34,2471.588373184204,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__35,2436.2196922302246,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__36,2324.2876529693604,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__37,2261.177062988281,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__38,2407.8025817871094,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__39,2334.731340408325,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__4,2355.44753074646,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__40,2416.9046878814697,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__41,2447.988510131836,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__42,2380.15079498291,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__43,2445.377349853516,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__44,2346.35066986084,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__45,2502.009868621826,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__46,2319.49520111084,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__47,2475.1665592193604,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__48,2356.6040992736816,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__49,2325.162649154663,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__5,2514.227867126465,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__50,2404.750347137451,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__51,2240.456342697144,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__52,2276.9522666931152,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__53,2469.191312789917,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__54,2382.009983062744,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__55,2457.157611846924,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__56,2474.5137691497803,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__57,2417.841911315918,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__58,2264.585494995117,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__6,2536.4692211151123,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__7,2244.6210384368896,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__8,2244.149923324585,1.0,2,1
miconic_mixed-f6-p7-u0-v0-d0-a0-n0-A0-B0-N0-F0__9,2386.352300643921,1.0,2,1
