pb1_1, 3.2778,1.0,2
pb1_2, 21.199099999999998,1.0,2
pb1_3, 2272.79,1.0,2
pb1_4, 677.489,1.0,2
pb1_5, 496.88100000000003,1.0,2
pb1_6, 37538.7,1.0,2
pb1_7, 37816.0,1.0,2
pb1_8, 53165.100000000006,1.0,2
pb1_9, 8066.700000000001,1.0,2
pb1_10, 37739.2,1.0,2
pb2_1, 1.6532,1.0,2
pb2_2, 9.8849,1.0,2
pb2_3, 58.6498,1.0,2
pb2_4, 28.451,1.0,2
pb2_5, 57.098299999999995,1.0,2
pb2_6, 28.588800000000003,1.0,2
pb2_7, 28.8169,1.0,2
pb2_8, 3.946542739868164,0.75,1
pb2_9, 16.2245,1.0,2
pb2_10, 28.9341,1.0,2
pb3_1, 15.3578,1.0,2
pb3_2, 89.0189,1.0,2
pb3_3, 1952.3600000000001,1.0,2
pb3_4, 157.362,1.0,2
pb3_5, 633.744,1.0,2
pb3_6, 7.177591323852539,0.5,1
pb3_7, 4.39000129699707,0.6,1
pb3_8, 90000.0,0,-1
pb3_9, 4.249811172485352,0.5,1
pb3_10, 4.364490509033203,0.6,1
pb4_1, 5.7085,1.0,2
pb4_2, 9.9892,1.0,2
pb4_3, 67.67399999999999,1.0,2
pb4_4, 22.6734,1.0,2
pb4_5, 4.522562026977539,1.0,1
pb4_6, 17.97,1.0,2
pb4_7, 18.6098,1.0,2
pb4_8, 7.583856582641602,0.75,1
pb4_9, 2.492,1.0,2
pb4_10, 9.9633,1.0,2
pb5_1, 9.5481,1.0,2
pb5_2, 61.9117,1.0,2
pb5_3, 6960.04,1.0,2
pb5_4, 1590.23,1.0,2
pb5_5, 317.768,1.0,2
pb5_6, 33601.5,1.0,2
pb5_7, 10.009765625,1.0,1
pb5_8, 6.819248199462891,0.8,1
pb5_9, 6842.97,1.0,2
pb5_10, 5.885601043701172,0.6,1
pb6_1, 6.724119186401367,1.0,1
pb6_2, 68.7929,1.0,2
pb6_3, 992.249,1.0,2
pb6_4, 224.25400000000002,1.0,2
pb6_5, 236.054,1.0,2
pb6_6, 4690.41,1.0,2
pb6_7, 8.704423904418945,1.0,1
pb6_8, 5.655527114868164,0.8,1
pb6_9, 967.545,1.0,2
pb6_10, 5.869626998901367,0.6,1
pb7_1, 8.952699999999998,1.0,2
pb7_2, 98.9333,1.0,2
pb7_3, 73071.6,1.0,2
pb7_4, 8116.64,1.0,2
pb7_5, 8717.82,1.0,2
pb7_6, 22.515296936035156,0.5,1
pb7_7, 90000.0,0,-1
pb7_8, 19.991159439086914,0.6,1
pb7_9, 90000.0,0,-1
pb7_10, 90000.0,0,-1
pb8_1, 359.146,1.0,2
pb8_2, 34570.700000000004,1.0,2
pb8_3, 90000.0,0,-1
pb8_4, 90000.0,0,-1
pb8_5, 25.30503273010254,0.666667,1
pb8_6, 26.361465454101562,0.5,1
pb8_7, 90000.0,0,-1
pb8_8, 36.59176826477051,0.75,1
pb8_9, 30.217647552490234,0.8,1
pb8_10, 32.90057182312012,0.5,1
pb9_1, 527.334,1.0,2
pb9_2, 5399.47,1.0,2
pb9_3, 90000.0,0,-1
pb9_4, 90000.0,0,-1
pb9_5, 90000.0,0,-1
pb9_6, 90000.0,0,-1
pb9_7, 90000.0,0,-1
pb9_8, 90000.0,0,-1
pb9_9, 37231.7,1.0,2
pb9_10, 90000.0,0,-1
pb10_1, 1382.07,1.0,2
pb10_2, 90000.0,0,-1
pb10_3, 64623.90000000001,1.0,2
pb10_4, 75210.0,1.0,2
pb10_5, 81320.40000000001,1.0,2
pb10_6, 11.467933654785156,0.666667,1
pb10_7, 10707.4,1.0,2
pb10_8, 1639.3200000000002,1.0,2
pb10_9, 188.04199999999997,1.0,2
pb10_10, 67461.9,1.0,2
pb11_1, 46.3455,1.0,2
pb11_2, 54498.0,1.0,2
pb11_3, 90000.0,0,-1
pb11_4, 90000.0,0,-1
pb11_5, 5233.81,1.0,2
pb11_6, 47.38426208496094,0.5,1
pb11_7, 90000.0,0,-1
pb11_8, 59.433937072753906,0.6,1
pb11_9, 51.54824256896973,0.666667,1
pb11_10, 52.77085304260254,0.5,1
pb12_1, 44.8729,1.0,2
pb12_2, 535.856,1.0,2
pb12_3, 48131.700000000004,1.0,2
pb12_4, 5050.89,1.0,2
pb12_5, 5202.47,1.0,2
pb12_6, 63.69757652282715,0.5,1
pb12_7, 90000.0,0,-1
pb12_8, 65.50765037536621,0.6,1
pb12_9, 47872.5,1.0,2
pb12_10, 90000.0,0,-1
pb13_1, 20.5146,1.0,2
pb13_2, 114.868,1.0,2
pb13_3, 2476.44,1.0,2
pb13_4, 2503.77,1.0,2
pb13_5, 2493.33,1.0,2
pb13_6, 13.07988166809082,0.714286,1
pb13_7, 11.861085891723633,0.625,1
pb13_8, 12.603521347045898,0.75,1
pb13_9, 11.580705642700195,0.555556,1
pb13_10, 12.390375137329102,0.625,1
pb14_1, 5.508500000000001,1.0,2
pb14_2, 15.713799999999999,1.0,2
pb14_3, 94.1628,1.0,2
pb14_4, 95.7318,1.0,2
pb14_5, 97.0321,1.0,2
pb14_6, 174.025,1.0,2
pb14_7, 258.81399999999996,1.0,2
pb14_8, 10.133028030395508,0.833333,1
pb14_9, 70.4452,1.0,2
pb14_10, 171.78,1.0,2
pb15_1, 11.42740249633789,0.5,1
pb15_2, 1856.3899999999999,1.0,2
pb15_3, 3489.5299999999997,1.0,2
pb15_4, 807.0,1.0,2
pb15_5, 13630.599999999999,1.0,2
pb15_6, 12.621879577636719,0.714286,1
pb15_7, 11.681079864501953,0.75,1
pb15_8, 11.350393295288086,0.625,1
pb15_9, 13765.9,1.0,2
pb15_10, 44214.7,1.0,2
pb16_1, 21.5899,1.0,2
pb16_2, 62.4314,1.0,2
pb16_3, 135.448,1.0,2
pb16_4, 45.2689,1.0,2
pb16_5, 131.61999999999998,1.0,2
pb16_6, 46.788000000000004,1.0,2
pb16_7, 44.9779,1.0,2
pb16_8, 17.951011657714844,0.833333,1
pb16_9, 6.4755,1.0,2
pb16_10, 63.4207,1.0,2
pb17_1, 61.7928,1.0,2
pb17_2, 414.57500000000005,1.0,2
pb17_3, 8036.139999999999,1.0,2
pb17_4, 8156.370000000001,1.0,2
pb17_5, 1769.3700000000001,1.0,2
pb17_6, 90000.0,0,-1
pb17_7, 90000.0,0,-1
pb17_8, 90000.0,0,-1
pb17_9, 90000.0,0,-1
pb17_10, 90000.0,0,-1
pb18_1, 66.6542,1.0,2
pb18_2, 253.89899999999997,1.0,2
pb18_3, 1205.95,1.0,2
pb18_4, 1201.91,1.0,2
pb18_5, 1213.82,1.0,2
pb18_6, 22874.5,1.0,2
pb18_7, 22865.2,1.0,2
pb18_8, 23953.7,1.0,2
pb18_9, 16.155719757080078,0.888889,1
pb18_10, 22596.399999999998,1.0,2
pb19_1, 96.535,1.0,2
pb19_2, 1153.78,1.0,2
pb19_3, 82.63969421386719,0.833333,1
pb19_4, 82.38005638122559,0.833333,1
pb19_5, 102.2648811340332,0.833333,1
pb19_6, 94.19870376586914,0.666667,1
pb19_7, 93.84727478027344,0.6,1
pb19_8, 122.9100227355957,0.7,1
pb19_9, 101.94015502929688,0.727273,1
pb19_10, 100.04425048828125,0.8,1
pb20_1, 33546.700000000004,1.0,2
pb20_2, 104.52079772949219,0.75,1
pb20_3, 108.2460880279541,0.625,1
pb20_4, 136.93952560424805,0.833333,1
pb20_5, 110.40592193603516,0.75,1
pb20_6, 114.41493034362793,0.666667,1
pb20_7, 128.0510425567627,0.6,1
pb20_8, 122.0712661743164,0.777778,1
pb20_9, 125.53262710571289,0.8,1
pb20_10, 124.63688850402832,0.888889,1
pb21_1, 44010.5,1.0,2
pb21_2, 48641.0,1.0,2
pb21_3, 90000.0,0,-1
pb21_4, 90000.0,0,-1
pb21_5, 90000.0,0,-1
pb21_6, 90000.0,0,-1
pb21_7, 90000.0,0,-1
pb21_8, 90000.0,0,-1
pb21_9, 90000.0,0,-1
pb21_10, 90000.0,0,-1
pb22_1, 20.068883895874023,0.8,1
pb22_2, 16.781330108642578,0.8,1
pb22_3, 82457.8,1.0,2
pb22_4, 81017.1,1.0,2
pb22_5, 80965.1,1.0,2
pb22_6, 112.55598068237305,0.857143,1
pb22_7, 112.59317398071289,0.75,1
pb22_8, 11322.699999999999,1.0,2
pb22_9, 10530.0,1.0,2
pb22_10, 117.03920364379883,0.625,1
pb23_1, 734.4209999999999,1.0,2
pb23_2, 51229.100000000006,1.0,2
pb23_3, 146.46458625793457,0.833333,1
pb23_4, 145.34306526184082,0.833333,1
pb23_5, 51069.0,1.0,2
pb23_6, 155.1065444946289,0.666667,1
pb23_7, 186.7351531982422,0.6,1
pb23_8, 182.2965145111084,0.7,1
pb23_9, 169.97027397155762,0.727273,1
pb23_10, 168.95556449890137,0.727273,1
pb24_1, 705.032,1.0,2
pb24_2, 5474.76,1.0,2
