Name,Time-LPG,Corr-LPG,Sys-LPG,Planner-LPG,Time-FD,Corr-FD,Sys-FD,Planner-FD,Time-SOFAI-PF-FD,Corr-SOFAI-PF-FD,Sys-SOFAI-PF-FD,Planner-SOFAI-PF-FD,Time-SOFAI-PF-LPGxFD,Corr-SOFAI-PF-LPGxFD,Sys-SOFAI-PF-LPGxFD,Planner-SOFAI-PF-LPGxFD
zBWproblem_12_57__0,170.61662673950195,1.0,2,2,7326.191902160644,1.0,2,1,13860.980033874512,1.0,2,1,4368.273019790649,1.0,2,3.0
zBWproblem_12_58__0,216.59064292907715,1.0,2,2,60105.140924453735,0.0,-1,-1,59177.09708213806,0.0,-1,-1,4151.05938911438,1.0,2,3.0
zBWproblem_12_59__0,189.0695095062256,1.0,2,2,4407.509326934814,1.0,2,1,8406.135082244873,1.0,2,1,4551.393270492554,1.0,2,3.0
zBWproblem_12_5__0,200.0186443328857,1.0,2,2,1821.4619159698489,1.0,2,1,7033.475637435913,1.0,2,1,6061.095714569092,1.0,2,1.0
zBWproblem_12_60__0,211.5795612335205,1.0,2,2,12511.382579803469,1.0,2,1,19305.796146392822,1.0,2,1,4487.03145980835,1.0,2,3.0
zBWproblem_12_61__0,179.18658256530762,1.0,2,2,1278.221845626831,1.0,2,1,8362.474918365479,1.0,2,1,4492.144823074341,1.0,2,3.0
zBWproblem_12_63__0,193.68362426757807,1.0,2,2,38237.40315437317,1.0,2,1,44511.44194602966,1.0,2,1,45387.455224990845,1.0,2,1.0
zBWproblem_12_64__0,206.8483829498291,1.0,2,2,1419.2392826080322,1.0,2,1,6418.877363204956,1.0,2,1,4352.930545806885,1.0,2,3.0
zBWproblem_12_65__0,200.9291648864746,1.0,2,2,1554.1777610778809,1.0,2,1,7421.270132064819,1.0,2,1,5715.506553649902,1.0,2,3.0
zBWproblem_12_66__0,201.72572135925293,1.0,2,2,5898.343563079834,1.0,2,1,9803.120136260986,1.0,2,1,10329.532623291016,1.0,2,1.0
zBWproblem_12_67__0,188.97199630737305,1.0,2,2,1840.182065963745,1.0,2,1,6218.220233917236,1.0,2,1,3977.9069423675537,1.0,2,3.0
zBWproblem_12_68__0,199.5532512664795,1.0,2,2,60106.41169548035,0.0,-1,-1,59882.7748298645,0.0,-1,-1,4136.937141418457,1.0,2,3.0
zBWproblem_12_69__0,186.20014190673828,1.0,2,2,60125.56767463684,0.0,-1,-1,59163.44475746155,0.0,-1,-1,3923.6481189727774,1.0,2,3.0
zBWproblem_12_6__0,208.8487148284912,1.0,2,2,4271.409749984741,1.0,2,1,8015.544414520264,1.0,2,1,4736.004829406738,1.0,2,3.0
zBWproblem_12_70__0,178.81536483764648,1.0,2,2,10110.843420028688,1.0,2,1,14015.21348953247,1.0,2,1,14805.598974227903,1.0,2,1.0
zBWproblem_12_77__0,206.4666748046875,1.0,2,2,4541.138887405396,1.0,2,1,8299.473762512207,1.0,2,1,5007.477760314941,1.0,2,3.0
zBWproblem_12_7__0,214.07818794250488,1.0,2,2,8074.68581199646,1.0,2,1,12459.117889404297,1.0,2,1,12161.5891456604,1.0,2,1.0
zBWproblem_12_8__0,185.7151985168457,1.0,2,2,1876.107931137085,1.0,2,1,8420.074462890625,1.0,2,1,4741.47367477417,1.0,2,3.0
zBWproblem_12_9__0,229.4039726257324,1.0,2,2,1735.487699508667,1.0,2,1,5777.728080749512,1.0,2,1,4140.233993530273,0.0,-1,-1.0
